seg_id,time_to_failure
seg_57dd68,8.5381698664245
seg_57ea44,2.4414550735183664
seg_580b65,6.576440665350124
seg_581fac,3.1491055107216352
seg_585872,7.805743967280307
seg_586726,2.5487525588512248
seg_586c0f,5.04081759441845
seg_5887a8,8.319797120474227
seg_588f61,2.507182649356688
seg_58d52d,9.471580100296306
seg_58e74b,2.2833632825755723
seg_58e9f9,8.49463778787673
seg_58ea74,8.75283424001326
seg_59058a,1.2244250488343675
seg_590fa5,4.754752725165634
seg_591954,8.268860308922735
seg_5924f5,3.4819974044799866
seg_592807,6.826146060586446
seg_593c34,4.779076115564971
seg_5965d8,3.1976238489546622
seg_596ae3,7.090348392365415
seg_5975f4,4.117515142035876
seg_597bd6,7.318466095428167
seg_59818b,6.872359751738095
seg_59cd7d,2.5332663562658526
seg_59cfdb,9.004365307020818
seg_59d484,5.051106079579869
seg_59de0b,1.396850709348673
seg_59e1db,7.340651337603674
seg_59eb97,4.659437997621003
seg_5a0479,5.639790036783253
seg_5a1adb,5.146205257729441
seg_5a242e,6.460398840616307
seg_5a67b5,7.852176340475026
seg_5a947e,4.76244540529837
seg_5abfdd,4.837967403096979
seg_5ad847,3.2534830655595144
seg_5b392b,2.061527767783869
seg_5b7325,3.23520970245121
seg_5b8c39,4.394794290815446
seg_5bc0b0,7.85278945355163
seg_5bd9ae,3.8928919773373805
seg_5bdb47,2.7125977176419305
seg_5bfbf0,3.078071365340105
seg_5c0929,3.827128552589799
seg_5c1a4d,2.686059967731098
seg_5c530f,3.581823880826673
seg_5c57a8,3.0426777284156907
seg_5c8ae5,3.964706748099932
seg_5c9077,7.152338919358762
seg_5cd98b,4.340447164287389
seg_5cde88,1.8132224727899682
seg_5cfba9,8.688389890846981
seg_5cfdc4,4.369129576852522
seg_5d333e,8.893316761670224
seg_5d45db,6.1994500068351845
seg_5d92af,6.94104315867959
seg_5d94b2,2.9988770650069485
seg_5e020f,4.751341694762135
seg_5e0902,3.0721607590283497
seg_5e1bba,5.683625862386553
seg_5e541f,2.1492585068181373
seg_5e635a,2.590433925569532
seg_5e668a,7.940550608636127
seg_5e70a7,8.050230317896327
seg_5e7abf,4.7374211820068215
seg_5e8ef4,7.011823469476883
seg_5eb380,3.0766485319287695
seg_5ec0e3,7.915144139173061
seg_5ed47e,8.768580473498297
seg_5ef47e,4.891904074104261
seg_5f0a92,4.897869615862976
seg_5f24d3,7.752397502884113
seg_5f352e,2.450184229548396
seg_5f355e,7.083938029597696
seg_5f46a5,7.471199223770216
seg_5f7fd9,5.183125825882279
seg_5fe414,3.3108337926185776
seg_60277f,3.7416534874072367
seg_6074f9,4.402383362371768
seg_607559,6.864256716323873
seg_60ab20,7.958850946572384
seg_60b696,5.320213259939695
seg_60dacd,9.20488431801597
seg_60df2a,4.83184793133615
seg_610379,5.0503421555633405
seg_61219c,4.9553172480359535
seg_613702,4.080523506633165
seg_614b50,1.5567900054468784
seg_6153ca,8.512793442761192
seg_6167f0,5.416383441334854
seg_616c8b,8.849825637769976
seg_61b50d,5.010253467367752
seg_61f504,3.897543011078754
seg_620ee4,5.341516334798462
seg_622e9d,2.689395650814826
seg_62331a,4.352195991279136
seg_6262c4,7.859693017962571
seg_629822,3.393872266413984
seg_62a403,9.03643654224696
seg_62c582,2.365059961531461
seg_63130f,8.892836787839341
seg_633651,4.564310162157796
seg_634180,4.68992933037239
seg_634f05,2.02895564965727
seg_635770,6.803303401540803
seg_63582a,8.337610580446777
seg_63c13d,5.605649426930328
seg_63c518,2.5705133404507916
seg_63c8e4,8.873232776890434
seg_63c983,4.724103468019982
seg_63c9a3,4.120445213308028
seg_63d651,4.823289588316558
seg_6422d1,6.782724567997567
seg_643d1f,4.9464299021361215
seg_643f86,8.16262468270826
seg_64bcb9,8.981111189760426
seg_64be5d,8.506883225349704
seg_64be91,8.884244415113315
seg_64daae,2.176087711004058
seg_64dcf0,5.988393832402832
seg_64f8dc,5.304876973667894
seg_650de2,4.461768995226781
seg_651808,2.52210083665643
seg_652cc2,4.284242416656793
seg_655780,4.242750866486583
seg_655ad6,7.6986252099528585
seg_655cae,2.019548709146008
seg_658bf4,2.036204855338555
seg_659ff8,4.6416537770901
seg_65b962,5.115682753890921
seg_65c4e1,6.725954896731003
seg_65ef95,4.227171920759356
seg_65f01e,8.928236285630508
seg_65fbac,8.259164410510907
seg_660fe1,4.252471636541801
seg_660fef,6.255823755433678
seg_661629,3.3013227332054207
seg_666056,4.670119213752955
seg_6681ee,1.7065785744165871
seg_66820a,3.174486473750959
seg_6696d0,4.685848492923418
seg_66b7c3,7.721976854885193
seg_66e45a,5.519453754776285
seg_66ed4d,3.0763859168935976
seg_670bde,4.6001109391932085
seg_67330f,5.393091346513252
seg_673c60,3.8496976732013777
seg_67599b,6.138041547276169
seg_679dd2,6.597083147772557
seg_67aa76,5.30920103710041
seg_68102c,8.135276936596773
seg_683ddf,4.918642889478815
seg_686edc,5.876175876911256
seg_687a5c,1.8690723449740876
seg_68a484,8.706871826005255
seg_68da94,3.337259732237675
seg_691a72,4.989781054791426
seg_692e7a,7.760041004074784
seg_6951e0,3.546959462729207
seg_695380,2.148284025446073
seg_696621,5.193490096293128
seg_6968c8,4.535851222512446
seg_69787a,7.410779844899371
seg_69a230,4.456547934392921
seg_69a53e,5.892914329844836
seg_69dbad,6.68576037063133
seg_6a05e7,4.971436292388006
seg_6a116b,4.90242714408036
seg_6a26de,2.5821267974905577
seg_6a45a0,4.634094806475743
seg_6a4ad1,8.864147774657019
seg_6ab188,6.226275745726276
seg_6ac67a,4.435068658731403
seg_6ac82a,3.622663566569803
seg_6ae32d,4.714471620960015
seg_6b0107,6.391852237222397
seg_6b2ce0,6.2302533003579965
seg_6b3a9d,2.8434247146984144
seg_6b4e04,8.896588534726488
seg_6b536d,4.184574457629174
seg_6b9511,7.595423305742683
seg_6b9d02,4.361763676976799
seg_6be48e,4.484690877308759
seg_6c292b,4.957018928115272
seg_6c309f,4.671719588259957
seg_6c34c2,2.666810920766106
seg_6c8a45,5.008871316609946
seg_6c909f,4.5255665171812565
seg_6cfb76,4.986885111900407
seg_6d01a3,7.07635969810754
seg_6d35cd,1.9934596505352393
seg_6d36a1,8.460568588608343
seg_6d4109,6.768169737358337
seg_6d4fa6,4.749520279505341
seg_6d6fad,4.515546160947225
seg_6da1ff,5.769040994585361
seg_6dac5d,9.381598703021996
seg_6dd0fc,5.161001747143272
seg_6de4fd,8.297975448071234
seg_6de935,9.707112958509098
seg_6df48e,7.273873308027381
seg_6dfab7,3.0353554543750403
seg_6e12ae,5.129221852479861
seg_6e12ee,2.293483091048784
seg_6e1ee7,7.5140744047240435
seg_6e572a,3.9713845129701304
seg_6e5a38,3.6633993583592135
seg_6e7f73,9.071299064087254
seg_6e98aa,4.939230438400752
seg_6eb146,7.380650606995064
seg_6ed49a,7.421172210719398
seg_6edcb8,5.542530799833046
seg_6eedcc,7.9081372083373225
seg_6f17de,3.569985595395622
seg_6f2222,4.249706081830925
seg_6f3d90,5.607985820105573
seg_6f60b2,2.762831285230445
seg_6f650f,8.66847423061086
seg_6f9a98,6.424026599025423
seg_6fb17f,4.671153906729201
seg_6fc3ef,8.539245105885527
seg_6fc8b3,6.397888765331708
seg_6fd5bb,7.581273678457035
seg_7012af,9.23701683382841
seg_7020c5,7.626610350972219
seg_702e03,4.117588047004384
seg_703cea,6.541572904543319
seg_705463,2.7668121604774525
seg_708349,8.3434593892271
seg_70991d,4.964660289576235
seg_709b6a,9.110718334841765
seg_709d08,6.282628835327508
seg_70a60e,5.528507396514591
seg_70b375,6.312085453657979
seg_70be4d,8.893546083781139
seg_70e891,4.560516385769566
seg_70edf5,6.793869579684714
seg_70fb30,9.055572582657062
seg_7120ac,4.359128408120628
seg_71238c,8.32334497630437
seg_71348a,2.9204458487782614
seg_715e2c,6.803951950011266
seg_715ff6,7.85314640505563
seg_7189ca,6.952090621296641
seg_718b53,3.3437544658310046
seg_71936f,2.585049198160941
seg_71b4e0,3.127190137640805
seg_71b975,3.299750247334699
seg_71c9e9,3.144552199564135
seg_71f571,3.4694163990751927
seg_7211f1,7.2242884910987835
seg_724df9,0.721243661033919
seg_725772,7.56573171480349
seg_725e84,2.1214777318706184
seg_727fc7,3.318767277733292
seg_72858d,4.227903557769737
seg_72859b,4.739180319050483
seg_72aba8,4.795029434298948
seg_72b68c,8.675292241383591
seg_72c307,7.4112109947675675
seg_72ebda,5.279791706881731
seg_72f40a,7.003655646053582
seg_730ebe,5.034208085691328
seg_734a88,7.784219399474813
seg_73565e,4.078318214652957
seg_735cdd,3.5890977658966405
seg_73858d,9.34973482194125
seg_738be6,2.294167055199371
seg_739643,6.6264737039752255
seg_739679,1.770960612296307
seg_739856,8.446488267690496
seg_739fb0,2.751641074139129
seg_73ab4a,4.371077763770184
seg_73b0f7,8.034918336926722
seg_740837,2.822079187794156
seg_741fc1,7.441434048579455
seg_74235f,4.67350758414082
seg_7428e7,6.402283684028661
seg_743775,6.385992187144237
seg_74537f,5.7520200958390815
seg_746d1d,5.000024492233146
seg_7480f4,7.770774785882855
seg_74b264,4.705955110260938
seg_74b3bd,6.217575124034968
seg_74ce61,7.510961331535897
seg_74d58a,7.729879154752239
seg_74d8cc,5.426662121302105
seg_74dda9,6.5469205094842655
seg_74f330,4.360778928842391
seg_74fcfc,8.497089461445304
seg_74ffde,6.099434965941629
seg_750244,6.954726307846648
seg_750c93,2.1742005897686867
seg_750d20,5.8461476351323265
seg_750e7e,6.8514065803237365
seg_75211e,5.580022527974706
seg_753190,6.586031269610947
seg_753ba6,3.8639282050120203
seg_7540f3,5.657134684537936
seg_75438e,5.605214555523613
seg_755d50,4.402167352521017
seg_75654d,4.542630515441867
seg_758374,2.3773654721645565
seg_758ca4,2.7263209234645096
seg_759fb1,5.9621930699335595
seg_75a878,4.943369417254612
seg_75c34b,2.9639023340121535
seg_75cd6a,4.898105010944481
seg_75dc3e,4.707990750494099
seg_75e669,1.6240813151861648
seg_75e93c,3.9530801814760874
seg_75eb90,6.892749171601461
seg_75ffc9,5.302193827601563
seg_760d70,5.069323148757118
seg_76106f,9.49382092136576
seg_762188,8.205641009361479
seg_762be4,2.999426296640487
seg_7630c5,8.789064326718675
seg_766e42,4.561911594531973
seg_76b76f,8.627025455144356
seg_76c2fa,3.2890872979297976
seg_76d16c,6.1390074720859635
seg_76e914,4.972653390587423
seg_76f1af,2.6203966461694193
seg_76f3f2,8.281379331657789
seg_76f76d,5.399367432394738
seg_774ad2,4.970253163049324
seg_77bf79,3.9697728026413994
seg_77c546,1.7005593126257352
seg_77db7b,9.21243497713643
seg_77dbe7,4.796322098453877
seg_77df38,6.651721016586647
seg_77e7bf,4.484525619530023
seg_77ea14,4.763802354575824
seg_77f9e3,1.8970609754218124
seg_77fe77,6.109538755299881
seg_7848f8,1.015896132461913
seg_7862ed,3.6408800397281724
seg_786ff6,6.672668730352321
seg_78852d,6.34683161690841
seg_78addc,8.076533190026128
seg_78d817,3.825851935678252
seg_78db0a,8.100088945597292
seg_78ded2,1.9462151497696247
seg_78fc4b,6.377477411132792
seg_790108,6.144667561048776
seg_7949da,3.529388210122469
seg_79c47a,3.0204448695800923
seg_79dc90,7.554908353568828
seg_79e301,4.444330519226201
seg_7a09ec,5.798153641472033
seg_7a521c,5.104302745065869
seg_7a5243,3.341371100382564
seg_7a9228,4.466027217855833
seg_7a9f2b,1.6886376472601217
seg_7aeca4,7.190047854946116
seg_7b0936,9.429587498991918
seg_7b2994,2.8636380134493495
seg_7b3017,8.875148747543001
seg_7b5f90,6.569484665318025
seg_7bb771,3.310078043346584
seg_7bec10,8.190642834539648
seg_7bf143,2.9346425291448557
seg_7c0376,1.7608474373998797
seg_7c10c1,3.102686354514879
seg_7c2beb,8.008710113862278
seg_7c2c48,2.887845276101525
seg_7c6c31,8.047045277421207
seg_7c88d1,3.8039439249192806
seg_7c9433,5.498825181551034
seg_7cb417,3.0611533478519704
seg_7cbb45,4.623748418752729
seg_7cd6b1,4.567503560583469
seg_7cdfe5,4.465322355164087
seg_7ce9cb,4.088993126727146
seg_7cef95,7.3260598865280775
seg_7d17eb,9.486931776119443
seg_7d2535,2.142557004841412
seg_7d2e57,7.448714024937326
seg_7d65c7,8.643245132907156
seg_7d718e,8.89357630999034
seg_7d88e3,8.991381863043678
seg_7d994f,3.9963192683007103
seg_7ddc30,8.883994948070436
seg_7df3dd,6.011664185151601
seg_7e3b3e,4.560366502008547
seg_7e9eb7,9.411773787644966
seg_7eb108,8.715310582020553
seg_7ebdc3,4.326149818250767
seg_7ed2dd,4.259592694460891
seg_7ef97b,4.423562903747149
seg_7efdd5,7.301074324823401
seg_7f3ab0,5.055822039510722
seg_7f5b6f,8.61008178210878
seg_7f786b,5.169819767297184
seg_7f93b2,2.5725076493324743
seg_7f9b3a,5.620926607330086
seg_7fa6ec,1.0410461401127156
seg_7fac26,8.913587759903251
seg_7fd3a3,4.543671882757771
seg_7fd6b7,7.50305010293057
seg_80211c,8.916307075386301
seg_804fb5,6.1226068194600805
seg_80622d,6.582284108000052
seg_807901,4.377888815649467
seg_80b9b4,5.912023765222
seg_80fb86,5.847008549309597
seg_812962,4.954700041142353
seg_812a50,5.654825524551441
seg_813aab,2.187279395299084
seg_814b1f,1.6941668899837643
seg_816b7a,2.8188728027349232
seg_818382,5.535883142442177
seg_81a8ea,8.3540975628393
seg_81bebd,7.587103212340905
seg_81c1a6,9.130629404914828
seg_81c432,4.248940620969131
seg_81f798,3.2386383171817976
seg_8200d2,4.237201507518019
seg_82303e,3.155883060621605
seg_82316b,4.521525301547332
seg_8244bf,4.20989382946091
seg_82456a,2.0207457805464997
seg_826208,5.567446190503132
seg_827804,4.628301597551217
seg_827a21,4.820208663820123
seg_827c07,4.686363799019493
seg_82c138,6.461899231177416
seg_82ce27,2.275774840144536
seg_82d7b6,3.5357588166943983
seg_830cff,4.0463968555098235
seg_8310ea,6.535672613524466
seg_8324a4,6.73524934260628
seg_8328f5,5.303554795883292
seg_832a4d,4.3199797055942355
seg_8344ee,4.878719910018504
seg_8353f5,9.150391056852541
seg_836aac,4.411311800078089
seg_836ef0,1.970889215946613
seg_83bef8,5.218776971943503
seg_83cb2c,4.479302423779281
seg_83dc2e,9.307608512986963
seg_83ef67,7.683620817298977
seg_83f476,4.8538701501223755
seg_83f89e,7.87173283014359
seg_83f928,8.719618103330296
seg_8456d3,2.3514659719689956
seg_845a2a,8.2001508600361
seg_8472f3,8.535103086067242
seg_848695,4.145132743768532
seg_84a65d,9.14050303457043
seg_84b9d9,4.9335549944051165
seg_84c7fb,4.660987514213594
seg_84fc12,9.320834428048338
seg_8509db,6.083816458836048
seg_850d95,3.056600247177591
seg_8515fd,5.248669799038878
seg_853302,7.640620033661333
seg_854d91,8.569213417327674
seg_857304,5.024994587491516
seg_85762d,5.3773014852866545
seg_8599ec,4.495282722069408
seg_85c1c0,5.049415790910367
seg_85e90e,7.422483736173129
seg_85e9c6,8.039349041447624
seg_85fb0a,1.669740850884642
seg_864fcf,4.365060306666882
seg_8658b3,7.561224589142399
seg_86720f,7.185647642931423
seg_8681aa,6.928927367151724
seg_86892f,2.1794942653669955
seg_868c85,6.049712245064512
seg_86cfe9,8.064807989326182
seg_86d847,8.892744925063713
seg_86e874,1.6694664754792758
seg_87232d,5.7851309958827954
seg_876904,6.098766414291802
seg_8773cf,2.803762744930018
seg_8777bd,9.409087491702687
seg_8785e2,4.557086776087114
seg_878d2c,9.582185580372556
seg_87a616,2.6033488742707167
seg_87a67a,4.074363969825875
seg_87e4e8,3.1526618991824438
seg_87f6c8,7.289972096413046
seg_8826f4,4.261611990497368
seg_885f53,6.508698277822012
seg_8866f0,1.8448117243616364
seg_88a81d,4.45883921827788
seg_88b289,9.66685212103836
seg_890181,6.909801002950261
seg_89791c,3.146449475974158
seg_89885a,5.559472927223043
seg_899bf0,3.280644389241203
seg_89b090,1.5485980643958361
seg_89d8a0,5.082082942842775
seg_89e207,4.9491532881046645
seg_89eed6,3.771923878014165
seg_89f975,3.1451098912423494
seg_8a3306,4.886081038704297
seg_8a41bf,2.390677559477178
seg_8a6b0e,2.2070579761751734
seg_8a7201,4.57576504833769
seg_8a8220,5.751595239578006
seg_8a8375,7.0419007911563485
seg_8ab3a7,2.0645839728870126
seg_8ae847,5.237688064872034
seg_8aeb99,9.223005677583622
seg_8b39c4,8.357207547727526
seg_8b798b,8.086040590253528
seg_8baeab,4.035700263639427
seg_8bc20c,2.5843773595223793
seg_8bde47,8.554276949483597
seg_8be2da,6.4572797481594035
seg_8be76c,1.5596850421325947
seg_8bec6f,4.892711673627024
seg_8bf229,5.994643513473684
seg_8c0114,3.9501910124585264
seg_8c1760,8.346424385820722
seg_8c1cca,4.249282697517169
seg_8c1e7d,1.982414337181289
seg_8c341c,8.043434388551907
seg_8c6d4e,2.323034448994732
seg_8c6e34,2.222353688727266
seg_8cd159,2.6922056625286426
seg_8cdf83,4.836272143682704
seg_8ce632,4.1212075711833345
seg_8cf573,4.280593238484406
seg_8d030a,5.321250707617406
seg_8d135f,6.8971615950341585
seg_8d3a9d,6.302943518900518
seg_8d4435,5.123815827814568
seg_8d4965,6.130964118966664
seg_8d5113,5.261121896009007
seg_8d6578,2.599466944917315
seg_8d6a7d,3.155912407664959
seg_8da61a,6.955757432149824
seg_8db6f0,6.630736187227698
seg_8dcf3c,9.37164762737868
seg_8dd2ab,2.301810747747072
seg_8dd3ba,4.776467931576474
seg_8dfc7e,3.8474988216399644
seg_8dfd7a,1.5865619488323797
seg_8e5704,8.296642737090052
seg_8e6a3f,6.345589508022792
seg_8e7194,4.2800442555835065
seg_8e7fca,3.5413632347586863
seg_8ebdea,7.864641500073857
seg_8f1127,1.5204804485492505
seg_8f25b0,8.879080866232165
seg_8f3247,7.452013897282341
seg_8f3dfe,4.836660708309485
seg_8f4654,4.8349543783400195
seg_8f4781,2.496605340022386
seg_8f5589,6.35403092206148
seg_8f592b,8.663947516195849
seg_8f6284,4.058402982276701
seg_8fb0d0,4.456163175006018
seg_8fb29e,8.555164979597135
seg_8fb828,9.102250321983403
seg_8fc754,7.633292849419535
seg_8fd465,4.461251587957694
seg_902074,7.44224212980656
seg_902bc1,8.304608728106306
seg_903aba,8.179607805336234
seg_907c52,5.49378214696263
seg_90a0be,1.9834765508130368
seg_90b174,3.213944138882224
seg_90bf60,9.03759701015794
seg_90c258,9.222362893919945
seg_90e904,1.8828854973488511
seg_90ec68,9.262025819642314
seg_90ef18,8.557033408392622
seg_911066,4.856695746763675
seg_9122aa,2.5103039575753665
seg_913ffc,5.8322683568246845
seg_914a62,4.143298715265369
seg_91596c,6.942299869761016
seg_915b3e,5.265936519543323
seg_91607c,4.645353327795316
seg_919a6a,2.5692287242838527
seg_919c5c,4.872222707165467
seg_91bf8c,4.084854947555154
seg_91cff2,3.9613454745132715
seg_91eaeb,5.4318548833015745
seg_91f512,4.393013990654072
seg_91f664,3.082950294248321
seg_91fc29,3.9439747074266727
seg_920132,8.140496443186409
seg_92092a,4.125492506398722
seg_922914,5.15730441311541
seg_922990,4.937518879431296
seg_92310f,4.967382201523627
seg_929ded,4.801103674974467
seg_92a5f1,5.721511711694549
seg_92af10,7.788972689948062
seg_92b095,3.6669709259010923
seg_92bd37,5.13660895622922
seg_92be9f,5.1688274740218665
seg_931244,8.353501446794635
seg_93211c,7.391701933019997
seg_932828,8.29749749640721
seg_934087,4.818288701043954
seg_939f5c,5.913679588957184
seg_93d864,4.9221349151146345
seg_93f935,4.709306577902054
seg_941759,7.1947623147519675
seg_943de0,9.299563341224244
seg_944c98,2.7613569481587192
seg_945bc8,4.85587675259188
seg_946d71,9.20503269245479
seg_946d9a,5.198979745590092
seg_947700,5.169027089261655
seg_9485c0,5.127938198189853
seg_94a133,4.491630667887271
seg_94aa0a,6.057394639970654
seg_94c48c,6.395407430720925
seg_94d150,4.624960638555663
seg_94d573,7.900712969478617
seg_94ecad,8.922309340182013
seg_950048,4.269115013383806
seg_952faa,2.7794071810399283
seg_95357d,4.4343797621811705
seg_95644e,5.052665572682193
seg_957ece,2.2707268724175194
seg_95b321,1.803076355800429
seg_95f45e,7.783823130849546
seg_961d02,4.366142761964329
seg_961ddf,4.632469289588834
seg_9626a4,2.315426638517284
seg_96642e,5.245635574885828
seg_966f3d,2.4339712694798075
seg_967ae4,7.968612480244645
seg_96cd5d,4.600623484925959
seg_96dab2,9.112549148273974
seg_96db5e,4.901822453659342
seg_96fa35,4.570792669590812
seg_970b35,4.2231286882277415
seg_970e86,8.915458914467363
seg_974049,4.959084427252712
seg_9757ac,8.354340871570482
seg_979a8f,3.655552579594303
seg_97a161,5.684237216973466
seg_97ad82,6.914888688776138
seg_97d9ed,8.289421082137668
seg_97e4a9,8.38525062053091
seg_9802c3,5.031673841804404
seg_9825e0,5.54591720816904
seg_983778,9.169351453889588
seg_986976,4.216907780035579
seg_986b6e,8.923917536872073
seg_9872f9,5.264521262487513
seg_988e69,2.075478697597316
seg_98a819,6.529551503230615
seg_98be13,5.578385457948627
seg_98c0b6,4.491137715663481
seg_98c44d,4.682545927079035
seg_98c544,4.745373175525205
seg_98ebaa,8.91868652983739
seg_98f624,8.827005820308338
seg_9940e8,8.980269768811358
seg_996c37,8.520111411809904
seg_99ccbd,4.0216506788148525
seg_99f677,4.7905813812322835
seg_99f76c,4.93357238237504
seg_9a1a4f,5.3159363434379765
seg_9a1c76,4.765585550132669
seg_9a43ef,8.292475766326936
seg_9a6025,5.227590433411736
seg_9a74d8,5.5439055753892275
seg_9a7c46,5.7494839686093675
seg_9a7d1d,2.2215482363850034
seg_9a812d,4.71643674655234
seg_9a81a3,6.301409586561025
seg_9a8a1f,1.4142319277740834
seg_9a9041,6.32587006018514
seg_9a92db,4.96725858822507
seg_9aa6e2,2.5961907415748744
seg_9ab405,1.843639563194521
seg_9ad261,4.995056542841587
seg_9ad925,8.518456963591886
seg_9ae1a1,8.890739364579836
seg_9b0439,5.799822096316103
seg_9b44d2,8.957296532875084
seg_9b7ef8,8.736914867981918
seg_9b7f93,4.674167002793633
seg_9bab11,9.03947142704878
seg_9bd388,5.715200410700498
seg_9bee43,4.631682813927619
seg_9c00d7,8.152183315262516
seg_9c090f,2.4121245090466847
seg_9c2843,2.2776027712652804
seg_9c3d6a,8.035772601283549
seg_9c3ef8,6.631366785363131
seg_9c635d,9.504495135436663
seg_9c6715,4.166669370725201
seg_9c8162,5.82366357992644
seg_9c8bc8,5.197046640899122
seg_9ca72e,4.135644852998776
seg_9caf50,8.680353789292628
seg_9cb464,4.922884325611386
seg_9d1b26,3.946308074211815
seg_9d1dbe,7.7129000627822295
seg_9d2528,5.0398587664527765
seg_9d3013,8.015368982720165
seg_9d452d,2.867885097780977
seg_9d57a1,6.813779345850035
seg_9d68cf,4.568630636297365
seg_9d6ff0,3.2843976652705287
seg_9d7490,5.561255187607916
seg_9d79d4,5.201905869104051
seg_9dcae1,6.111613329707891
seg_9ddc99,6.032807286471938
seg_9dea8d,7.3284125481690925
seg_9df32d,5.038073990877813
seg_9e25e9,3.5677720052717694
seg_9e3837,4.039408091512367
seg_9e61da,1.7920557217372328
seg_9e7dff,3.2632164035377995
seg_9e8323,4.199804170506403
seg_9e8ca4,8.092829911893197
seg_9e962b,6.05982196056796
seg_9ee0aa,7.734617167065167
seg_9f042e,6.586316307897817
seg_9f12c6,2.7137456822282298
seg_9f22a0,8.05857265254149
seg_9f4fd4,8.775080016314758
seg_9f57c4,6.983407862177555
seg_9f6315,4.923587694648832
seg_9f7542,8.018976413576379
seg_9fc7c2,4.444685830468659
seg_9fd9b8,4.00048297432151
seg_9fe8b9,6.024461850889908
seg_a00985,4.477580758241159
seg_a009e6,6.733681160804689
seg_a03e6a,3.7777690712752374
seg_a05c22,3.5236071335710775
seg_a06228,6.0232018305671895
seg_a0646a,3.5229075868008146
seg_a0979e,6.266234098164347
seg_a0a423,2.2177027770168443
seg_a11dd5,3.5541600460986382
seg_a12acb,4.178647347525462
seg_a133bc,4.852787994036313
seg_a14212,4.7782591970631145
seg_a16a1b,2.2077091148999517
seg_a173d8,4.9647282563611554
seg_a18246,6.837356889370192
seg_a1a511,3.198689907048675
seg_a1acb2,4.974721020138576
seg_a1b3cc,5.227411195177299
seg_a1d8da,5.680467324603578
seg_a1e5b0,7.813477188966584
seg_a1edc1,4.667856649071584
seg_a247ac,8.498614375266142
seg_a25c46,4.467236781508108
seg_a2986f,7.377569163298086
seg_a2c108,8.570821397174116
seg_a2d47d,5.2477433414806605
seg_a2e2c8,2.683824995659372
seg_a2fd8b,3.0803879041536
seg_a31d6e,6.951556831056541
seg_a31fe3,7.557777087132327
seg_a35c82,7.897356111437206
seg_a35e7c,8.485202861325943
seg_a39ebc,4.816151267097121
seg_a39f3b,7.045665358251122
seg_a39fa8,9.217025803237034
seg_a3ab46,4.7613908911361875
seg_a3d4d6,2.56361823220722
seg_a41c2c,6.40662164660394
seg_a4208a,3.5321029150288537
seg_a420d4,3.121487984027167
seg_a436bc,8.581993064182669
seg_a437cb,4.04961250787753
seg_a45455,5.412586022361886
seg_a47cce,6.983916440303773
seg_a489e1,6.323592074671576
seg_a49ccc,4.378083508946851
seg_a4ad7c,8.570704281134944
seg_a4e745,8.643335301121615
seg_a50d28,9.179476748326413
seg_a5271e,2.5173343689958347
seg_a53e4c,5.44135835853186
seg_a543e5,7.459193873913522
seg_a55540,9.070869922148866
seg_a55a17,4.65286387511848
seg_a56c04,3.742142862644288
seg_a58a6e,2.4244091823457734
seg_a5934a,9.15085959336259
seg_a5d37f,2.3260446214116723
seg_a5dea6,8.995218019386503
seg_a5f4dd,4.369550594158453
seg_a5fbcc,5.082555397733364
seg_a61e1c,5.525881617328676
seg_a63573,5.154475922666246
seg_a674d2,6.616334628005147
seg_a68007,2.822549278332538
seg_a68ffb,6.427689611156739
seg_a69246,9.135200996835305
seg_a6959c,6.894098910773871
seg_a6bf91,6.178725716140689
seg_a6c5cc,1.7313105187044384
seg_a6cd86,5.377567868480855
seg_a6e801,2.9190469728088617
seg_a6e99c,1.9172362396490739
seg_a6eed3,4.420317604704047
seg_a704ee,5.75964987044865
seg_a7561c,4.0465668843860385
seg_a7b454,3.6820917092009897
seg_a7d0eb,4.47974211137641
seg_a7e49b,5.586939022387849
seg_a80123,4.69136278773694
seg_a802fa,8.029037211684846
seg_a80f6f,5.676889794711912
seg_a82229,6.984352395607934
seg_a84c13,2.722631815411813
seg_a86231,5.314780002649579
seg_a8685e,7.369308045085104
seg_a86a05,6.547281346550143
seg_a87e79,1.8937057726088846
seg_a88097,8.225948713891416
seg_a88dde,8.087324632276964
seg_a8bb2f,4.076440840071063
seg_a8ddf7,4.382675216046822
seg_a8e6df,4.432879488967066
seg_a8e71a,4.380176483272148
seg_a9089b,1.82466012286155
seg_a91c03,6.996630634429786
seg_a93a88,7.95724710771165
seg_a96b47,4.752713923287117
seg_a975df,4.79978620651819
seg_a99161,4.0822000379406065
seg_a99799,2.4410984047939905
seg_a99be9,9.082543581890349
seg_a9a820,2.826280938708506
seg_a9b957,4.245987501157404
seg_a9f80e,7.549783260297095
seg_aa0180,2.8489275724225984
seg_aa1adf,3.5852097152586806
seg_aa508a,1.895577079128588
seg_aa78e0,5.985998576592579
seg_aa7a4b,5.7274572845731795
seg_aa98cc,0.9087068745280222
seg_aa9b8e,7.161871718941402
seg_aaa2ae,2.2289219680910652
seg_aabc52,9.26074069570033
seg_aae025,8.201790806411848
seg_ab001b,2.5325278841771786
seg_ab15ad,6.117058311532267
seg_ab2a78,4.262894806253171
seg_ab3f14,7.732529638430888
seg_ab4bca,2.0122689564480183
seg_ab644e,5.204511061175946
seg_ab70bd,6.619252085387458
seg_ab9654,8.811456677633178
seg_aba501,4.774177865918917
seg_abaad2,8.25716183591775
